"","SampleID","OrganismCode","ForkLength","TotalLength","Weight","Sex","Spawning.Condition","MarkCode","Race","StageCode","Dead","CWTSample","Genetic.Sample","Direct.Take","Indirect.Take","FishTagID","Count","Plus.Count","FishIDComments","SalmGenRowID","GeneticID1","Prob1","GeneticID2","Prob2","SalmComments","SmeltGenRowID","GeneticID","numChrom","V.shape","SmeltComments","qDS","qLFS","qWAG","GenotypeRun"
"266",8522,"CHN",87,NA,7.51,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_107",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",8522,"CHN",94,NA,10.86,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_108",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",8522,"CHN",90,NA,7.98,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_109",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",8522,"CHN",90,NA,8.76,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_110",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",8522,"CHN",85,NA,7.12,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_111",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",8522,"CHN",91,NA,9.39,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_112",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",8522,"CHN",93,NA,9.41,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_113",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",8522,"CHN",87,NA,7.89,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_114",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",8522,"CHN",85,NA,7.47,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_115",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",8522,"CHN",92,NA,8.52,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_116",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",8522,"CHN",88,NA,8.81,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_117",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",8522,"CHN",92,NA,9.09,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_118",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",8522,"CHN",86,NA,8.02,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_119",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",8522,"CHN",92,NA,10.27,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_120",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",8522,"CHN",88,NA,8.33,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_121",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",8522,"CHN",86,NA,7.78,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_122",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",8522,"CHN",97,NA,11.28,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_123",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",8522,"CHN",99,NA,12.76,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_124",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",8522,"CHN",91,NA,9.32,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_125",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",8522,"CHN",98,NA,10.54,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_126",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",8522,"CHN",88,NA,7.69,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_127",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",8522,"CHN",95,NA,11.29,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_128",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",8522,"CHN",87,NA,8.71,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_129",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",8522,"CHN",89,NA,9.12,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_130",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",8522,"CHN",90,NA,9.74,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_131",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",8522,"CHN",96,NA,10.68,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_132",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",8522,"CHN",91,NA,9.43,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_133",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",8522,"CHN",87,NA,8.69,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_134",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",8522,"CHN",86,NA,7.67,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_135",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",8522,"CHN",95,NA,9.57,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_136",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",8522,"CHN",85,NA,7.73,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_137",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",8522,"CHN",88,NA,8,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_138",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",8522,"CHN",94,NA,10.23,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_139",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",8522,"CHN",92,NA,10.33,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_140",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",8522,"CHN",88,NA,8.15,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_141",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",8522,"CHN",97,NA,10.01,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_142",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",8522,"CHN",99,NA,11.74,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_143",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",8522,"CHN",98,NA,11.85,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_144",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",8522,"CHN",102,NA,13.65,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_145",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",8522,"CHN",89,NA,9.94,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_146",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",8522,"CHN",105,NA,13.75,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_147",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",8522,"CHN",88,NA,7.67,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_148",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",8522,"CHN",93,NA,10.09,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_149",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",8522,"CHN",94,NA,10.7,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_150",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",8522,"CHN",93,NA,9.41,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_151",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",8522,"CHN",91,NA,8.26,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_152",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",8522,"CHN",90,NA,8.17,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_153",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",8522,"CHN",92,NA,9.28,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_154",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",8522,"CHN",88,NA,8.13,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_155",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",8522,"CHN",86,NA,7.71,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_156",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",8522,"CHN",93,NA,9.65,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_157",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",8522,"CHN",89,NA,8.17,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_158",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",8522,"CHN",85,NA,8,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_159",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",8522,"CHN",89,NA,8.5,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_160",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",8522,"CHN",87,NA,7.97,"","","None","S","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-S_161",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",8522,"CHN",87,NA,NA,"","","None","S","CHN_S","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_199",1,FALSE,"Smolting; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",8522,"CHN",90,NA,9.66,"","","None","S","CHN_S","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_200",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",8522,"CHN",91,NA,8.98,"","","None","S","CHN_S","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_201",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",8522,"CHN",90,NA,8.46,"","","None","S","CHN_S","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_202",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",8522,"CHN",100,NA,13.05,"","","None","S","CHN_S","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_203",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",8522,"CHN",88,NA,8.01,"","","None","S","CHN_S","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_212",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",8522,"CHN",88,NA,8.56,"","","None","S","CHN_S","No",FALSE,TRUE,TRUE,FALSE,"2019Ad_plus-S_230",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",8522,"CHN",92,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_500",1,FALSE,"LW: 10.63; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",8522,"CHN",94,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_501",1,FALSE,"LW: 9.92; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",8522,"CHN",94,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_502",1,FALSE,"LW: 9.74; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",8522,"CHN",103,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_503",1,FALSE,"LW: 14.26; poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",8522,"CHN",92,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_504",1,FALSE,"LW: 11.25; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",8522,"CHN",101,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_505",1,FALSE,"LW: 11.71; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",8522,"CHN",91,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_506",1,FALSE,"LW: 9.12; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",8522,"CHN",99,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_507",1,FALSE,"LW: 12.46; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",8522,"CHN",91,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_508",1,FALSE,"LW: 8.98; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",8522,"CHN",91,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_509",1,FALSE,"LW: 8.39;Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",8522,"CHN",88,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_510",1,FALSE,"LW: 7.09; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",8522,"CHN",92,NA,NA,"","","None","S","n/p","No",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-S_511",1,FALSE,"LW: 10.00; Poor condition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",8483,"CHN",122,NA,21.34,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_001",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",8483,"CHN",103,NA,13.46,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_002",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",8483,"CHN",119,NA,19.67,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_003",1,FALSE,"Might have had adipose fin disturbed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",8487,"CHN",128,NA,25.21,"","","None","W","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_004",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",8497,"CHN",103,NA,13.38,"","","None","W","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_005",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",8497,"CHN",111,NA,15.69,"","","None","W","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_006",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",8505,"CHN",112,NA,17.63,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_007",1,FALSE,"Smolting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",8679,"CHN",113,NA,17.5,"","","None","W","CHN_S","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_009",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",8513,"CHN",112,NA,18.82,"","","None","W","n/p","Yes",FALSE,TRUE,FALSE,TRUE,"2019Ad_plus-W_010",1,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",8932,"CHN",69,NA,NA,"","","n/p","W","CHN_P","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_011",1,FALSE,"Condition: Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",8932,"CHN",80,NA,NA,"","","n/p","W","CHN_P","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_012",1,FALSE,"Condition: Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",8932,"CHN",56,NA,NA,"","","n/p","W","CHN_P","No",FALSE,TRUE,FALSE,FALSE,"2019Ad_plus-W_013",1,FALSE,"Condition: Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",8583,"CHN",756,815,NA,"Unknown","","None","n/p","n/p","No",FALSE,TRUE,FALSE,FALSE,"2019CHNA002",1,FALSE,"double floy tagged. Right: #521 Left: #520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
