"","ACT_UNIT_NAME","RunCode","StationNumber","StationName","RunName","SAM_Code","Datetime","SampleType","SamplingDate"
"1","Aquatic Ecology","ESF0212B0034","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0212B0324",2012-02-09 10:50:00,"Replicate Sample",2012-02-09
"2","Aquatic Ecology","ESF0212B0034","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0212B0322",2012-02-09 10:50:00,"Normal Sample",2012-02-09
"3","Aquatic Ecology","ESF0212B0034","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0212B0323",2012-02-09 12:00:00,"Replicate Sample",2012-02-09
"4","Aquatic Ecology","ESF0212B0034","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0212B0321",2012-02-09 12:00:00,"Normal Sample",2012-02-09
"5","Aquatic Ecology","ESF0212B0035","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0212B0328",2012-02-16 11:15:00,"Replicate Sample",2012-02-16
"6","Aquatic Ecology","ESF0212B0035","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0212B0326",2012-02-16 11:15:00,"Normal Sample",2012-02-16
"7","Aquatic Ecology","ESF0212B0035","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0212B0327",2012-02-16 12:40:00,"Replicate Sample",2012-02-16
"8","Aquatic Ecology","ESF0212B0035","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0212B0325",2012-02-16 12:40:00,"Normal Sample",2012-02-16
"9","Aquatic Ecology","ESF0212B0037","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0212B0333",2012-02-22 11:20:00,"Normal Sample",2012-02-22
"10","Aquatic Ecology","ESF0212B0037","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0312B0353",2012-02-22 11:20:00,"Replicate Sample",2012-02-22
"11","Aquatic Ecology","ESF0212B0037","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0312B0354",2012-02-22 12:20:00,"Replicate Sample",2012-02-22
"12","Aquatic Ecology","ESF0212B0037","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0212B0334",2012-02-22 12:20:00,"Normal Sample",2012-02-22
"13","Aquatic Ecology","ESF0212B0038","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0212B0338",2012-02-29 11:15:00,"Normal Sample",2012-02-29
"14","Aquatic Ecology","ESF0212B0038","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0312B0350",2012-02-29 11:15:00,"Replicate Sample",2012-02-29
"15","Aquatic Ecology","ESF0212B0038","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0312B0349",2012-02-29 12:15:00,"Replicate Sample",2012-02-29
"16","Aquatic Ecology","ESF0212B0038","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0212B0337",2012-02-29 12:15:00,"Normal Sample",2012-02-29
"17","Aquatic Ecology","ESF0312B0039","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0312B0345",2012-03-08 11:00:00,"Replicate Sample",2012-03-08
"18","Aquatic Ecology","ESF0312B0039","A0L842113851","Knaggs Ranch - Inlet","Yolo Bypass 2012","ESF0312B0341",2012-03-08 11:00:00,"Normal Sample",2012-03-08
"19","Aquatic Ecology","ESF0312B0039","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0312B0346",2012-03-08 12:00:00,"Replicate Sample",2012-03-08
"20","Aquatic Ecology","ESF0312B0039","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0312B0342",2012-03-08 12:00:00,"Normal Sample",2012-03-08
"21","Aquatic Ecology","ESH0812B0004","A0D82120386","Toe Drain at STTD","Yolo Bypass 2012","ESH0812B0016",2012-08-07 10:07:00,"Replicate Sample",2012-08-07
"22","Aquatic Ecology","ESH0812B0004","A0D82120386","Toe Drain at STTD","Yolo Bypass 2012","ESH0812B0014",2012-08-07 10:07:00,"Normal Sample",2012-08-07
"23","Aquatic Ecology","ESH0812B0008","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESH0812B0029",2012-08-31 13:38:00,"Normal Sample",2012-08-31
"24","Aquatic Ecology","ESH0812B0008","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass 2012","ESH0812B0030",2012-08-31 14:22:00,"Normal Sample",2012-08-31
"25","Aquatic Ecology","ESH0812B0008","A0D83441350","Toe Drain@ I-80","Yolo Bypass 2012","ESH0812B0031",2012-08-31 14:54:00,"Normal Sample",2012-08-31
"26","Aquatic Ecology","ESH0812B0008","B9D82851352","Toe Drain YB LISBON","Yolo Bypass 2012","ESH0812B0037",2012-08-31 15:30:00,"Normal Sample",2012-08-31
"27","Aquatic Ecology","ESH0812B0008","B9D82851352","Toe Drain YB LISBON","Yolo Bypass 2012","ESH0812B0039",2012-08-31 15:30:00,"Replicate Sample",2012-08-31
"28","Aquatic Ecology","ESH0812B0008","A0D82691360","Toe Drain Bl YWA","Yolo Bypass 2012","ESH0812B0038",2012-08-31 15:52:00,"Normal Sample",2012-08-31
"29","Aquatic Ecology","ESH0812B0008","A0D82120386","Toe Drain at STTD","Yolo Bypass 2012","ESH0812B0032",2012-08-31 16:23:00,"Normal Sample",2012-08-31
"30","Aquatic Ecology","ESF0912B0001","B9D80951412","D24A","Yolo Bypass 2012","ESF0912B0021",2012-09-04 12:11:00,"Normal Sample",2012-09-04
"31","Aquatic Ecology","ESF0912B0001","A8200000","Ryer Island","Yolo Bypass 2012","ESF0912B0020",2012-09-04 12:24:00,"Normal Sample",2012-09-04
"32","Aquatic Ecology","ESF0912B0001","B9D81431410","Liberty Is @ Base","Yolo Bypass 2012","ESF0912B0006",2012-09-04 12:45:00,"Normal Sample",2012-09-04
"33","Aquatic Ecology","ESF0912B0001","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass 2012","ESF0912B0007",2012-09-04 12:56:00,"Normal Sample",2012-09-04
"34","Aquatic Ecology","ESF0912B0001","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass 2012","ESF0912B0010",2012-09-04 12:56:00,"Replicate Sample",2012-09-04
"35","Aquatic Ecology","ESF0912B0001","A0D82120386","Toe Drain at STTD","Yolo Bypass 2012","ESF0912B0008",2012-09-04 13:15:00,"Normal Sample",2012-09-04
"36","Aquatic Ecology","ESF0912B0001","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0912B0001",2012-09-04 17:00:00,"Normal Sample",2012-09-04
"37","Aquatic Ecology","ESF0912B0001","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass 2012","ESF0912B0002",2012-09-04 17:06:00,"Normal Sample",2012-09-04
"38","Aquatic Ecology","ESF0912B0001","A0D83441350","Toe Drain@ I-80","Yolo Bypass 2012","ESF0912B0003",2012-09-04 17:34:00,"Normal Sample",2012-09-04
"39","Aquatic Ecology","ESF0912B0001","B9D82851352","Toe Drain YB LISBON","Yolo Bypass 2012","ESF0912B0004",2012-09-04 18:00:00,"Normal Sample",2012-09-04
"40","Aquatic Ecology","ESF0912B0001","A0D82691360","Toe Drain Bl YWA","Yolo Bypass 2012","ESF0912B0005",2012-09-04 18:16:00,"Normal Sample",2012-09-04
"41","Aquatic Ecology","ESF0912B0003","B9D80951412","D24A","Yolo Bypass 2012","ESF0912B0022",2012-09-07 08:15:00,"Normal Sample",2012-09-07
"42","Aquatic Ecology","ESF0912B0003","A4000000","Below Sacramento","Yolo Bypass 2012","ESF0912B0023",2012-09-07 08:28:00,"Normal Sample",2012-09-07
"43","Aquatic Ecology","ESF0912B0003","A8200000","Ryer Island","Yolo Bypass 2012","ESF0912B0024",2012-09-07 08:43:00,"Normal Sample",2012-09-07
"44","Aquatic Ecology","ESF0912B0003","B9D81431410","Liberty Is @ Base","Yolo Bypass 2012","ESF0912B0025",2012-09-07 08:55:00,"Normal Sample",2012-09-07
"45","Aquatic Ecology","ESF0912B0003","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass 2012","ESF0912B0030",2012-09-07 09:15:00,"Normal Sample",2012-09-07
"46","Aquatic Ecology","ESF0912B0003","A0D82120386","Toe Drain at STTD","Yolo Bypass 2012","ESF0912B0031",2012-09-07 09:30:00,"Normal Sample",2012-09-07
"47","Aquatic Ecology","ESF0912B0003","A0D82691360","Toe Drain Bl YWA","Yolo Bypass 2012","ESF0912B0032",2012-09-07 09:45:00,"Normal Sample",2012-09-07
"48","Aquatic Ecology","ESF0912B0003","B9D82851352","Toe Drain YB LISBON","Yolo Bypass 2012","ESF0912B0037",2012-09-07 09:55:00,"Replicate Sample",2012-09-07
"49","Aquatic Ecology","ESF0912B0003","B9D82851352","Toe Drain YB LISBON","Yolo Bypass 2012","ESF0912B0033",2012-09-07 09:55:00,"Normal Sample",2012-09-07
"50","Aquatic Ecology","ESF0912B0003","A0D83441350","Toe Drain@ I-80","Yolo Bypass 2012","ESF0912B0034",2012-09-07 15:20:00,"Normal Sample",2012-09-07
"51","Aquatic Ecology","ESF0912B0003","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass 2012","ESF0912B0035",2012-09-07 15:57:00,"Normal Sample",2012-09-07
"52","Aquatic Ecology","ESF0912B0003","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0912B0036",2012-09-07 16:47:00,"Normal Sample",2012-09-07
"53","Aquatic Ecology","ESF0912B0005","B9D80951412","D24A","Yolo Bypass 2012","ESF0912B0049",2012-09-11 08:55:00,"Replicate Sample",2012-09-11
"54","Aquatic Ecology","ESF0912B0005","B9D80951412","D24A","Yolo Bypass 2012","ESF0912B0038",2012-09-11 08:55:00,"Normal Sample",2012-09-11
"55","Aquatic Ecology","ESF0912B0005","A4000000","Below Sacramento","Yolo Bypass 2012","ESF0912B0039",2012-09-11 09:07:00,"Normal Sample",2012-09-11
"56","Aquatic Ecology","ESF0912B0005","A8200000","Ryer Island","Yolo Bypass 2012","ESF0912B0040",2012-09-11 09:18:00,"Normal Sample",2012-09-11
"57","Aquatic Ecology","ESF0912B0005","B9D81431410","Liberty Is @ Base","Yolo Bypass 2012","ESF0912B0041",2012-09-11 09:25:00,"Normal Sample",2012-09-11
"58","Aquatic Ecology","ESF0912B0005","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass 2012","ESF0912B0042",2012-09-11 09:40:00,"Normal Sample",2012-09-11
"59","Aquatic Ecology","ESF0912B0005","A0D82120386","Toe Drain at STTD","Yolo Bypass 2012","ESF0912B0043",2012-09-11 09:55:00,"Normal Sample",2012-09-11
"60","Aquatic Ecology","ESF0912B0005","A0D82691360","Toe Drain Bl YWA","Yolo Bypass 2012","ESF0912B0044",2012-09-11 10:20:00,"Normal Sample",2012-09-11
"61","Aquatic Ecology","ESF0912B0005","B9D82851352","Toe Drain YB LISBON","Yolo Bypass 2012","ESF0912B0045",2012-09-11 10:30:00,"Normal Sample",2012-09-11
"62","Aquatic Ecology","ESF0912B0005","A0D83441350","Toe Drain@ I-80","Yolo Bypass 2012","ESF0912B0046",2012-09-11 14:30:00,"Normal Sample",2012-09-11
"63","Aquatic Ecology","ESF0912B0005","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass 2012","ESF0912B0047",2012-09-11 15:10:00,"Normal Sample",2012-09-11
"64","Aquatic Ecology","ESF0912B0005","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass 2012","ESF0912B0048",2012-09-11 15:50:00,"Normal Sample",2012-09-11
"65","Aquatic Ecology","ESF0912B0007","B9D80951412","D24A","Yolo Bypass - Fall Study","ESF0912B0062",2012-09-14 08:03:00,"Normal Sample",2012-09-14
"66","Aquatic Ecology","ESF0912B0007","A4000000","Below Sacramento","Yolo Bypass - Fall Study","ESF0912B0063",2012-09-14 08:15:00,"Normal Sample",2012-09-14
"67","Aquatic Ecology","ESF0912B0007","A8200000","Ryer Island","Yolo Bypass - Fall Study","ESF0912B0064",2012-09-14 08:22:00,"Normal Sample",2012-09-14
"68","Aquatic Ecology","ESF0912B0007","B9D81431410","Liberty Is @ Base","Yolo Bypass - Fall Study","ESF0912B0065",2012-09-14 08:28:00,"Normal Sample",2012-09-14
"69","Aquatic Ecology","ESF0912B0007","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass - Fall Study","ESF0912B0066",2012-09-14 08:40:00,"Normal Sample",2012-09-14
"70","Aquatic Ecology","ESF0912B0007","A0D82120386","Toe Drain at STTD","Yolo Bypass - Fall Study","ESF0912B0067",2012-09-14 08:53:00,"Normal Sample",2012-09-14
"71","Aquatic Ecology","ESF0912B0007","A0D82691360","Toe Drain Bl YWA","Yolo Bypass - Fall Study","ESF0912B0068",2012-09-14 09:07:00,"Normal Sample",2012-09-14
"72","Aquatic Ecology","ESF0912B0007","B9D82851352","Toe Drain YB LISBON","Yolo Bypass - Fall Study","ESF0912B0069",2012-09-14 09:25:00,"Normal Sample",2012-09-14
"73","Aquatic Ecology","ESF0912B0007","A0D83441350","Toe Drain@ I-80","Yolo Bypass - Fall Study","ESF0912B0073",2012-09-14 16:10:00,"Replicate Sample",2012-09-14
"74","Aquatic Ecology","ESF0912B0007","A0D83441350","Toe Drain@ I-80","Yolo Bypass - Fall Study","ESF0912B0072",2012-09-14 16:10:00,"Normal Sample",2012-09-14
"75","Aquatic Ecology","ESF0912B0007","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass - Fall Study","ESF0912B0071",2012-09-14 16:50:00,"Normal Sample",2012-09-14
"76","Aquatic Ecology","ESF0912B0007","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass - Fall Study","ESF0912B0070",2012-09-14 17:32:00,"Normal Sample",2012-09-14
"77","Aquatic Ecology","ESF0912B0008","B9D80951412","D24A","Yolo Bypass - Fall Study","ESF0912B0074",2012-09-17 09:01:00,"Normal Sample",2012-09-17
"78","Aquatic Ecology","ESF0912B0008","A4000000","Below Sacramento","Yolo Bypass - Fall Study","ESF0912B0075",2012-09-17 09:13:00,"Normal Sample",2012-09-17
"79","Aquatic Ecology","ESF0912B0008","A8200000","Ryer Island","Yolo Bypass - Fall Study","ESF0912B0076",2012-09-17 09:25:00,"Normal Sample",2012-09-17
"80","Aquatic Ecology","ESF0912B0008","B9D81431410","Liberty Is @ Base","Yolo Bypass - Fall Study","ESF0912B0077",2012-09-17 09:35:00,"Normal Sample",2012-09-17
"81","Aquatic Ecology","ESF0912B0008","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass - Fall Study","ESF0912B0078",2012-09-17 09:53:00,"Normal Sample",2012-09-17
"82","Aquatic Ecology","ESF0912B0008","A0D82120386","Toe Drain at STTD","Yolo Bypass - Fall Study","ESF0912B0079",2012-09-17 10:08:00,"Normal Sample",2012-09-17
"83","Aquatic Ecology","ESF0912B0008","A0D82691360","Toe Drain Bl YWA","Yolo Bypass - Fall Study","ESF0912B0080",2012-09-17 10:27:00,"Normal Sample",2012-09-17
"84","Aquatic Ecology","ESF0912B0008","B9D82851352","Toe Drain YB LISBON","Yolo Bypass - Fall Study","ESF0912B0081",2012-09-17 10:47:00,"Normal Sample",2012-09-17
"85","Aquatic Ecology","ESF0912B0008","B9D82851352","Toe Drain YB LISBON","Yolo Bypass - Fall Study","ESF0912B0085",2012-09-17 10:47:00,"Replicate Sample",2012-09-17
"86","Aquatic Ecology","ESF0912B0008","A0D83441350","Toe Drain@ I-80","Yolo Bypass - Fall Study","ESF0912B0084",2012-09-17 15:20:00,"Normal Sample",2012-09-17
"87","Aquatic Ecology","ESF0912B0008","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass - Fall Study","ESF0912B0083",2012-09-17 16:00:00,"Normal Sample",2012-09-17
"88","Aquatic Ecology","ESF0912B0008","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass - Fall Study","ESF0912B0082",2012-09-17 16:30:00,"Normal Sample",2012-09-17
"89","Aquatic Ecology","ESH0912B0010","B9D80951412","D24A","Yolo Bypass - Fall Study","ESH0912B0040",2012-09-25 09:00:00,"Normal Sample",2012-09-25
"90","Aquatic Ecology","ESH0912B0010","A4000000","Below Sacramento","Yolo Bypass - Fall Study","ESH0912B0041",2012-09-25 09:12:00,"Normal Sample",2012-09-25
"91","Aquatic Ecology","ESH0912B0010","A8200000","Ryer Island","Yolo Bypass - Fall Study","ESH0912B0042",2012-09-25 09:24:00,"Normal Sample",2012-09-25
"92","Aquatic Ecology","ESH0912B0010","B9D81431410","Liberty Is @ Base","Yolo Bypass - Fall Study","ESH0912B0043",2012-09-25 09:35:00,"Normal Sample",2012-09-25
"93","Aquatic Ecology","ESH0912B0010","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass - Fall Study","ESH0912B0044",2012-09-25 09:50:00,"Normal Sample",2012-09-25
"94","Aquatic Ecology","ESH0912B0010","A0D82120386","Toe Drain at STTD","Yolo Bypass - Fall Study","ESH0912B0045",2012-09-25 10:07:00,"Normal Sample",2012-09-25
"95","Aquatic Ecology","ESH0912B0010","A0D82691360","Toe Drain Bl YWA","Yolo Bypass - Fall Study","ESH0912B0046",2012-09-25 10:30:00,"Normal Sample",2012-09-25
"96","Aquatic Ecology","ESH0912B0010","B9D82851352","Toe Drain YB LISBON","Yolo Bypass - Fall Study","ESH0912B0051",2012-09-25 11:15:00,"Replicate Sample",2012-09-25
"97","Aquatic Ecology","ESH0912B0010","B9D82851352","Toe Drain YB LISBON","Yolo Bypass - Fall Study","ESH0912B0047",2012-09-25 11:15:00,"Normal Sample",2012-09-25
"98","Aquatic Ecology","ESH0912B0010","A0D83441350","Toe Drain@ I-80","Yolo Bypass - Fall Study","ESH0912B0050",2012-09-25 11:27:00,"Normal Sample",2012-09-25
"99","Aquatic Ecology","ESH0912B0010","J06179704281767","Tule Canal@ Rd 22","Yolo Bypass - Fall Study","ESH0912B0049",2012-09-25 13:00:00,"Normal Sample",2012-09-25
"100","Aquatic Ecology","ESH0912B0010","A0L842113852","Knaggs Ranch - Oulet","Yolo Bypass - Fall Study","ESH0912B0048",2012-09-25 13:45:00,"Normal Sample",2012-09-25
"101","Aquatic Ecology","ESF1012B0012","B9D80951412","D24A","Yolo Bypass - Fall Study","ESF1012B0114",2012-10-15 09:20:00,"Normal Sample",2012-10-15
"102","Aquatic Ecology","ESF1012B0012","A8200000","Ryer Island","Yolo Bypass - Fall Study","ESF1012B0116",2012-10-15 09:56:00,"Normal Sample",2012-10-15
"103","Aquatic Ecology","ESF1012B0012","B9D81431410","Liberty Is @ Base","Yolo Bypass - Fall Study","ESF1012B0117",2012-10-15 10:20:00,"Normal Sample",2012-10-15
"104","Aquatic Ecology","ESF1012B0012","B9D81651399","BL5 -Below Toe Drain","Yolo Bypass - Fall Study","ESF1012B0118",2012-10-15 10:45:00,"Normal Sample",2012-10-15
"105","Aquatic Ecology","ESF1012B0012","A4000000","Below Sacramento","Yolo Bypass - Fall Study","ESF1012B0124",2012-10-15 11:30:00,"Normal Sample",2012-10-15
"106","Aquatic Ecology","ESH0513B0022","A0200000","SHER","Yolo Bypass 2013","ESH0513B0101",2013-05-31 09:32:00,"Normal Sample",2013-05-31
"107","Aquatic Ecology","ESH0513B0022","A0200000","SHER","Yolo Bypass 2013","ESH0513B0103",2013-05-31 09:32:00,"Replicate Sample",2013-05-31
"108","Aquatic Ecology","ESH0613B0026","(NONE)","( None )","Yolo Bypass 2013","ESH0613B0133",2013-06-25 00:00:00,"Normal Sample",2013-06-25
"109","Aquatic Ecology","EA0713B0187","A0D83441350","Toe Drain@ I-80","YB - Fall Study","EA0713B1256",2013-07-31 05:17:00,"Normal Sample",2013-07-31
"110","Aquatic Ecology","EA0713B0187","A0D83441350","Toe Drain@ I-80","YB - Fall Study","EA0713B1257",2013-07-31 05:17:00,"Replicate, Specific Analyte(s)",2013-07-31
"111","Aquatic Ecology","EA0713B0187","B9D80960412","RVB - Rio Vista","YB - Fall Study","EA0713B1272",2013-07-31 10:35:00,"Normal Sample",2013-07-31
"112","Aquatic Ecology","EA0713B0187","B9D80960412","RVB - Rio Vista","YB - Fall Study","EA0713B1273",2013-07-31 10:35:00,"Replicate, Specific Analyte(s)",2013-07-31
"113","Aquatic Ecology","EA0713B0187","B9D81040386","SRV - Vieira's","YB - Fall Study","EA0713B1271",2013-07-31 11:11:00,"Replicate Sample",2013-07-31
"114","Aquatic Ecology","EA0713B0187","B9D81040386","SRV - Vieira's","YB - Fall Study","EA0713B1270",2013-07-31 11:11:00,"Normal Sample",2013-07-31
"115","Aquatic Ecology","EA0713B0187","B9D81281402","RYI - Cache Slough","YB - Fall Study","EA0713B1269",2013-07-31 11:31:00,"Replicate, Specific Analyte(s)",2013-07-31
"116","Aquatic Ecology","EA0713B0187","B9D81281402","RYI - Cache Slough","YB - Fall Study","EA0713B1268",2013-07-31 11:31:00,"Normal Sample",2013-07-31
"117","Aquatic Ecology","EA0713B0187","B9D81450411","Liberty at S End","YB - Fall Study","EA0713B1267",2013-07-31 11:50:00,"Replicate Sample",2013-07-31
"118","Aquatic Ecology","EA0713B0187","B9D81450411","Liberty at S End","YB - Fall Study","EA0713B1266",2013-07-31 11:50:00,"Normal Sample",2013-07-31
"119","Aquatic Ecology","EA0713B0187","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","EA0713B1264",2013-07-31 12:06:00,"Normal Sample",2013-07-31
"120","Aquatic Ecology","EA0713B0187","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","EA0713B1265",2013-07-31 12:06:00,"Replicate, Specific Analyte(s)",2013-07-31
"121","Aquatic Ecology","EA0713B0187","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","EA0713B1254",2013-07-31 12:28:00,"Normal Sample",2013-07-31
"122","Aquatic Ecology","EA0713B0187","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","EA0713B1255",2013-07-31 12:28:00,"Replicate Sample",2013-07-31
"123","Aquatic Ecology","EA0713B0187","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","EA0713B1258",2013-07-31 14:15:00,"Normal Sample",2013-07-31
"124","Aquatic Ecology","EA0713B0187","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","EA0713B1259",2013-07-31 14:15:00,"Replicate, Specific Analyte(s)",2013-07-31
"125","Aquatic Ecology","EA0713B0187","A0D82691360","Toe Drain Bl YWA","YB - Fall Study","EA0713B1260",2013-07-31 16:07:00,"Normal Sample",2013-07-31
"126","Aquatic Ecology","EA0713B0187","A0D82691360","Toe Drain Bl YWA","YB - Fall Study","EA0713B1261",2013-07-31 16:07:00,"Replicate Sample",2013-07-31
"127","Aquatic Ecology","EA0713B0187","A0D82120386","Toe Drain at STTD","YB - Fall Study","EA0713B1262",2013-07-31 16:23:00,"Normal Sample",2013-07-31
"128","Aquatic Ecology","EA0713B0187","A0D82120386","Toe Drain at STTD","YB - Fall Study","EA0713B1263",2013-07-31 16:23:00,"Replicate, Specific Analyte(s)",2013-07-31
"129","Aquatic Ecology","EA0813B0197","B9D80960412","RVB - Rio Vista","YB - Fall Study","EA0813B1340",2013-08-06 09:58:00,"Normal Sample",2013-08-06
"130","Aquatic Ecology","EA0813B0197","B9D80960412","RVB - Rio Vista","YB - Fall Study","EA0813B1341",2013-08-06 09:58:00,"Replicate, Specific Analyte(s)",2013-08-06
"131","Aquatic Ecology","EA0813B0197","B9D81040386","SRV - Vieira's","YB - Fall Study","EA0813B1339",2013-08-06 10:15:00,"Replicate Sample",2013-08-06
"132","Aquatic Ecology","EA0813B0197","B9D81040386","SRV - Vieira's","YB - Fall Study","EA0813B1338",2013-08-06 10:15:00,"Normal Sample",2013-08-06
"133","Aquatic Ecology","EA0813B0197","B9D81281402","RYI - Cache Slough","YB - Fall Study","EA0813B1336",2013-08-06 10:32:00,"Normal Sample",2013-08-06
"134","Aquatic Ecology","EA0813B0197","B9D81281402","RYI - Cache Slough","YB - Fall Study","EA0813B1337",2013-08-06 10:32:00,"Replicate, Specific Analyte(s)",2013-08-06
"135","Aquatic Ecology","EA0813B0197","B9D81450411","Liberty at S End","YB - Fall Study","EA0813B1335",2013-08-06 10:45:00,"Replicate Sample",2013-08-06
"136","Aquatic Ecology","EA0813B0197","B9D81450411","Liberty at S End","YB - Fall Study","EA0813B1334",2013-08-06 10:45:00,"Normal Sample",2013-08-06
"137","Aquatic Ecology","EA0813B0197","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","EA0813B1323",2013-08-06 10:53:00,"Replicate Sample",2013-08-06
"138","Aquatic Ecology","EA0813B0197","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","EA0813B1322",2013-08-06 10:53:00,"Normal Sample",2013-08-06
"139","Aquatic Ecology","EA0813B0197","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","EA0813B1333",2013-08-06 10:57:00,"Replicate, Specific Analyte(s)",2013-08-06
"140","Aquatic Ecology","EA0813B0197","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","EA0813B1332",2013-08-06 10:57:00,"Normal Sample",2013-08-06
"141","Aquatic Ecology","EA0813B0197","A0D83441350","Toe Drain@ I-80","YB - Fall Study","EA0813B1325",2013-08-06 11:29:00,"Replicate, Specific Analyte(s)",2013-08-06
"142","Aquatic Ecology","EA0813B0197","A0D83441350","Toe Drain@ I-80","YB - Fall Study","EA0813B1324",2013-08-06 11:29:00,"Normal Sample",2013-08-06
"143","Aquatic Ecology","EA0813B0197","A0D82691360","Toe Drain Bl YWA","YB - Fall Study","EA0813B1329",2013-08-06 12:27:00,"Replicate Sample",2013-08-06
"144","Aquatic Ecology","EA0813B0197","A0D82691360","Toe Drain Bl YWA","YB - Fall Study","EA0813B1328",2013-08-06 12:27:00,"Normal Sample",2013-08-06
"145","Aquatic Ecology","EA0813B0217","B9D80960412","RVB - Rio Vista","YB - Fall Study","EA0813B1526",2013-08-15 10:30:00,"Replicate, Specific Analyte(s)",2013-08-15
"146","Aquatic Ecology","EA0813B0217","B9D80960412","RVB - Rio Vista","YB - Fall Study","EA0813B1525",2013-08-15 10:30:00,"Normal Sample",2013-08-15
