"","ACT_UNIT_NAME","RunCode","StationNumber","StationName","RunName","SAM_Code","Datetime","SampleType","SamplingDate"
"444","Aquatic Ecology","ES0915B0064","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0915B0550",2015-09-21 11:35:00,"Normal Sample",2015-09-21
"445","Aquatic Ecology","ES0915B0064","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0915B0551",2015-09-21 11:35:00,"Replicate, Specific Analyte(s)",2015-09-21
"446","Aquatic Ecology","ES0915B0064","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0915B0544",2015-09-21 11:48:00,"Normal Sample",2015-09-21
"447","Aquatic Ecology","ES1015B0067","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES1015B0571",2015-10-01 08:29:00,"Normal Sample",2015-10-01
"448","Aquatic Ecology","ES1015B0067","A1030000","Woodland Wasetwater","YB - Fall Study","ES1015B0573",2015-10-01 09:21:00,"Normal Sample",2015-10-01
"449","Aquatic Ecology","ES1015B0067","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES1015B0574",2015-10-01 09:39:00,"Normal Sample",2015-10-01
"450","Aquatic Ecology","ES1015B0067","A0033300","Davis Wastewater","YB - Fall Study","ES1015B0575",2015-10-01 11:17:00,"Normal Sample",2015-10-01
"451","Aquatic Ecology","ES1015B0067","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES1015B0576",2015-10-01 11:41:00,"Normal Sample",2015-10-01
"452","Aquatic Ecology","ES1015B0067","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES1015B0577",2015-10-01 12:10:00,"Normal Sample",2015-10-01
"453","Aquatic Ecology","ES1015B0069","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES1015B0592",2015-10-08 08:20:00,"Normal Sample",2015-10-08
"454","Aquatic Ecology","ES1015B0069","A1030000","Woodland Wasetwater","YB - Fall Study","ES1015B0594",2015-10-08 08:55:00,"Normal Sample",2015-10-08
"455","Aquatic Ecology","ES1015B0069","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES1015B0595",2015-10-08 09:14:00,"Normal Sample",2015-10-08
"456","Aquatic Ecology","ES1015B0069","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES1015B0599",2015-10-08 09:44:00,"Normal Sample",2015-10-08
"457","Aquatic Ecology","ES1015B0069","A0033300","Davis Wastewater","YB - Fall Study","ES1015B0596",2015-10-08 09:50:00,"Normal Sample",2015-10-08
"458","Aquatic Ecology","ES1015B0069","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES1015B0600",2015-10-08 10:00:00,"Normal Sample",2015-10-08
"459","Aquatic Ecology","ES1015B0069","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES1015B0597",2015-10-08 10:10:00,"Normal Sample",2015-10-08
"460","Aquatic Ecology","ES1015B0069","B9D81450411","Liberty at S End","YB - Fall Study","ES1015B0605",2015-10-08 10:11:00,"Replicate, Specific Analyte(s)",2015-10-08
"461","Aquatic Ecology","ES1015B0069","B9D81450411","Liberty at S End","YB - Fall Study","ES1015B0601",2015-10-08 10:11:00,"Normal Sample",2015-10-08
"462","Aquatic Ecology","ES1015B0069","B9D81281402","RYI - Cache Slough","YB - Fall Study","ES1015B0602",2015-10-08 10:23:00,"Normal Sample",2015-10-08
"463","Aquatic Ecology","ES1015B0069","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES1015B0598",2015-10-08 10:35:00,"Normal Sample",2015-10-08
"464","Aquatic Ecology","ES1015B0069","B9D81040386","SRV - Vieira's","YB - Fall Study","ES1015B0603",2015-10-08 10:39:00,"Normal Sample",2015-10-08
"465","Aquatic Ecology","ES1015B0069","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES1015B0604",2015-10-08 10:51:00,"Normal Sample",2015-10-08
"466","Aquatic Ecology","ES1015B0070","A0033300","Davis Wastewater","YB - Fall Study","ES1015B0611",2015-10-14 08:00:00,"Normal Sample",2015-10-14
"467","Aquatic Ecology","ES1015B0070","A1030000","Woodland Wasetwater","YB - Fall Study","ES1015B0609",2015-10-14 10:10:00,"Normal Sample",2015-10-14
"468","Aquatic Ecology","ES1015B0072","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES1015B0628",2015-10-19 08:15:00,"Normal Sample",2015-10-19
"469","Aquatic Ecology","ES1015B0072","A1030000","Woodland Wasetwater","YB - Fall Study","ES1015B0630",2015-10-19 08:52:00,"Normal Sample",2015-10-19
"470","Aquatic Ecology","ES1015B0072","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES1015B0641",2015-10-19 09:20:00,"Replicate, Specific Analyte(s)",2015-10-19
"471","Aquatic Ecology","ES1015B0072","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES1015B0631",2015-10-19 09:20:00,"Normal Sample",2015-10-19
"472","Aquatic Ecology","ES1015B0072","A0033300","Davis Wastewater","YB - Fall Study","ES1015B0632",2015-10-19 10:00:00,"Normal Sample",2015-10-19
"473","Aquatic Ecology","ES1015B0072","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES1015B0635",2015-10-19 10:00:00,"Normal Sample",2015-10-19
"474","Aquatic Ecology","ES1015B0072","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES1015B0633",2015-10-19 10:21:00,"Normal Sample",2015-10-19
"475","Aquatic Ecology","ES1015B0072","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES1015B0636",2015-10-19 10:26:00,"Normal Sample",2015-10-19
"476","Aquatic Ecology","ES1015B0072","B9D81450411","Liberty at S End","YB - Fall Study","ES1015B0637",2015-10-19 10:48:00,"Normal Sample",2015-10-19
"477","Aquatic Ecology","ES1015B0072","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES1015B0634",2015-10-19 11:00:00,"Normal Sample",2015-10-19
"478","Aquatic Ecology","ES1015B0072","B9D81281402","RYI - Cache Slough","YB - Fall Study","ES1015B0638",2015-10-19 11:00:00,"Normal Sample",2015-10-19
"479","Aquatic Ecology","ES1015B0072","B9D81040386","SRV - Vieira's","YB - Fall Study","ES1015B0639",2015-10-19 11:15:00,"Normal Sample",2015-10-19
"480","Aquatic Ecology","ES1015B0072","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES1015B0640",2015-10-19 11:36:00,"Normal Sample",2015-10-19
"481","Aquatic Ecology","ES1015B0073","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES1015B0643",2015-10-27 09:03:00,"Normal Sample",2015-10-27
"482","Aquatic Ecology","ES1015B0073","A1030000","Woodland Wasetwater","YB - Fall Study","ES1015B0645",2015-10-27 09:44:00,"Normal Sample",2015-10-27
"483","Aquatic Ecology","ES1015B0073","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES1015B0646",2015-10-27 10:05:00,"Normal Sample",2015-10-27
"484","Aquatic Ecology","ES1015B0073","A0033300","Davis Wastewater","YB - Fall Study","ES1015B0647",2015-10-27 10:39:00,"Normal Sample",2015-10-27
"485","Aquatic Ecology","ES1015B0073","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES1015B0648",2015-10-27 10:58:00,"Normal Sample",2015-10-27
"486","Aquatic Ecology","ES1015B0073","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES1015B0649",2015-10-27 11:24:00,"Normal Sample",2015-10-27
"487","Aquatic Ecology","ES1015B0074","A0200000","SHER","Yolo Bypass 2013","ES1015B0657",2015-10-28 09:04:00,"Normal Sample",2015-10-28
"488","Aquatic Ecology","ES1015B0074","A0200000","SHER","Yolo Bypass 2013","ES1015B0660",2015-10-28 09:04:00,"Replicate Sample",2015-10-28
"489","Aquatic Ecology","ES0616B0040","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES0616B0335",2016-06-23 08:45:00,"Replicate, Specific Analyte(s)",2016-06-23
"490","Aquatic Ecology","ES0616B0040","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES0616B0322",2016-06-23 08:45:00,"Normal Sample",2016-06-23
"491","Aquatic Ecology","ES0616B0040","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES0616B0325",2016-06-23 10:05:00,"Normal Sample",2016-06-23
"492","Aquatic Ecology","ES0616B0040","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES0616B0327",2016-06-23 11:41:00,"Normal Sample",2016-06-23
"493","Aquatic Ecology","ES0616B0040","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES0616B0329",2016-06-23 13:03:00,"Normal Sample",2016-06-23
"494","Aquatic Ecology","ES0716B0046","B9D81040386","SRV - Vieira's","YB - Fall Study","ES0716B0396",2016-07-14 11:00:00,"Normal Sample",2016-07-14
"495","Aquatic Ecology","ES0716B0048","A1030000","Woodland Wasetwater","YB - Fall Study","ES0716B0417",2016-07-20 10:53:00,"Normal Sample",2016-07-20
"496","Aquatic Ecology","ES0716B0048","A0033300","Davis Wastewater","YB - Fall Study","ES0716B0419",2016-07-20 12:30:00,"Normal Sample",2016-07-20
"497","Aquatic Ecology","ES0716B0049","A0200000","SHER","Yolo Bypass 2013","ES0716B0429",2016-07-20 12:51:00,"Normal Sample",2016-07-20
"498","Aquatic Ecology","ES0716B0053","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES0716B0454",2016-07-28 08:10:00,"Normal Sample",2016-07-28
"499","Aquatic Ecology","ES0716B0053","A1030000","Woodland Wasetwater","YB - Fall Study","ES0716B0456",2016-07-28 09:07:00,"Normal Sample",2016-07-28
"500","Aquatic Ecology","ES0716B0053","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES0716B0457",2016-07-28 09:35:00,"Normal Sample",2016-07-28
"501","Aquatic Ecology","ES0716B0053","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES0716B0461",2016-07-28 09:48:00,"Normal Sample",2016-07-28
"502","Aquatic Ecology","ES0716B0053","A0033300","Davis Wastewater","YB - Fall Study","ES0716B0458",2016-07-28 10:15:00,"Normal Sample",2016-07-28
"503","Aquatic Ecology","ES0716B0053","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES0716B0459",2016-07-28 10:40:00,"Normal Sample",2016-07-28
"504","Aquatic Ecology","ES0716B0053","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES0716B0462",2016-07-28 11:15:00,"Normal Sample",2016-07-28
"505","Aquatic Ecology","ES0716B0053","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0716B0460",2016-07-28 11:16:00,"Normal Sample",2016-07-28
"506","Aquatic Ecology","ES0716B0053","B9D81450411","Liberty at S End","YB - Fall Study","ES0716B0463",2016-07-28 11:35:00,"Normal Sample",2016-07-28
"507","Aquatic Ecology","ES0716B0053","B9D81450411","Liberty at S End","YB - Fall Study","ES0716B0467",2016-07-28 11:35:00,"Replicate, Specific Analyte(s)",2016-07-28
"508","Aquatic Ecology","ES0716B0053","B9D81281402","RYI - Cache Slough","YB - Fall Study","ES0716B0464",2016-07-28 11:48:00,"Normal Sample",2016-07-28
"509","Aquatic Ecology","ES0716B0053","B9D81040386","SRV - Vieira's","YB - Fall Study","ES0716B0465",2016-07-28 12:05:00,"Normal Sample",2016-07-28
"510","Aquatic Ecology","ES0716B0053","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0716B0466",2016-07-28 12:17:00,"Normal Sample",2016-07-28
"511","Aquatic Ecology","ES0816B0060","A1030000","Woodland Wasetwater","YB - Fall Study","ES0816B0555",2016-08-03 12:03:00,"Normal Sample",2016-08-03
"512","Aquatic Ecology","ES0816B0060","A0033300","Davis Wastewater","YB - Fall Study","ES0816B0557",2016-08-03 12:45:00,"Normal Sample",2016-08-03
"513","Aquatic Ecology","ES0816B0062","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES0816B0577",2016-08-09 08:54:00,"Normal Sample",2016-08-09
"514","Aquatic Ecology","ES0816B0062","A1030000","Woodland Wasetwater","YB - Fall Study","ES0816B0576",2016-08-09 09:20:00,"Normal Sample",2016-08-09
"515","Aquatic Ecology","ES0816B0062","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES0816B0581",2016-08-09 10:00:00,"Normal Sample",2016-08-09
"516","Aquatic Ecology","ES0816B0062","A0033300","Davis Wastewater","YB - Fall Study","ES0816B0578",2016-08-09 10:02:00,"Normal Sample",2016-08-09
"517","Aquatic Ecology","ES0816B0062","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES0816B0582",2016-08-09 10:15:00,"Normal Sample",2016-08-09
"518","Aquatic Ecology","ES0816B0062","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES0816B0579",2016-08-09 10:26:00,"Normal Sample",2016-08-09
"519","Aquatic Ecology","ES0816B0062","B9D81450411","Liberty at S End","YB - Fall Study","ES0816B0583",2016-08-09 10:35:00,"Normal Sample",2016-08-09
"520","Aquatic Ecology","ES0816B0062","B9D81281402","RYI - Cache Slough","YB - Fall Study","ES0816B0584",2016-08-09 10:45:00,"Normal Sample",2016-08-09
"521","Aquatic Ecology","ES0816B0062","B9D81040386","SRV - Vieira's","YB - Fall Study","ES0816B0585",2016-08-09 11:00:00,"Normal Sample",2016-08-09
"522","Aquatic Ecology","ES0816B0062","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0816B0587",2016-08-09 11:09:00,"Replicate, Specific Analyte(s)",2016-08-09
"523","Aquatic Ecology","ES0816B0062","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0816B0580",2016-08-09 11:09:00,"Normal Sample",2016-08-09
"524","Aquatic Ecology","ES0816B0062","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0816B0586",2016-08-09 11:12:00,"Normal Sample",2016-08-09
"525","Aquatic Ecology","ES0816B0064","A1030000","Woodland Wasetwater","YB - Fall Study","ES0816B0606",2016-08-17 09:22:00,"Normal Sample",2016-08-17
"526","Aquatic Ecology","ES0816B0064","A0033300","Davis Wastewater","YB - Fall Study","ES0816B0608",2016-08-17 10:59:00,"Normal Sample",2016-08-17
"527","Aquatic Ecology","ES0816B0069","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0816B0680",2016-08-22 10:45:00,"Replicate, Specific Analyte(s)",2016-08-22
"528","Aquatic Ecology","ES0816B0069","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0816B0679",2016-08-22 10:45:00,"Normal Sample",2016-08-22
"529","Aquatic Ecology","ES0816B0068","A1030000","Woodland Wasetwater","YB - Fall Study","ES0816B0654",2016-08-25 08:32:00,"Normal Sample",2016-08-25
"530","Aquatic Ecology","ES0816B0068","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES0816B0655",2016-08-25 09:08:00,"Normal Sample",2016-08-25
"531","Aquatic Ecology","ES0816B0068","A0033300","Davis Wastewater","YB - Fall Study","ES0816B0656",2016-08-25 09:46:00,"Normal Sample",2016-08-25
"532","Aquatic Ecology","ES0816B0068","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES0816B0657",2016-08-25 10:08:00,"Normal Sample",2016-08-25
"533","Aquatic Ecology","ES0816B0068","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES0816B0659",2016-08-25 10:25:00,"Normal Sample",2016-08-25
"534","Aquatic Ecology","ES0816B0068","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0816B0658",2016-08-25 10:44:00,"Normal Sample",2016-08-25
"535","Aquatic Ecology","ES0816B0068","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES0816B0660",2016-08-25 11:45:00,"Normal Sample",2016-08-25
"536","Aquatic Ecology","ES0816B0068","B9D81450411","Liberty at S End","YB - Fall Study","ES0816B0661",2016-08-25 12:00:00,"Normal Sample",2016-08-25
"537","Aquatic Ecology","ES0816B0068","B9D81281402","RYI - Cache Slough","YB - Fall Study","ES0816B0662",2016-08-25 12:10:00,"Normal Sample",2016-08-25
"538","Aquatic Ecology","ES0816B0068","B9D81040386","SRV - Vieira's","YB - Fall Study","ES0816B0665",2016-08-25 12:25:00,"Replicate, Specific Analyte(s)",2016-08-25
"539","Aquatic Ecology","ES0816B0068","B9D81040386","SRV - Vieira's","YB - Fall Study","ES0816B0663",2016-08-25 12:25:00,"Normal Sample",2016-08-25
"540","Aquatic Ecology","ES0816B0068","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0816B0664",2016-08-25 12:35:00,"Normal Sample",2016-08-25
"541","Aquatic Ecology","ES0916B0073","A1030000","Woodland Wasetwater","YB - Fall Study","ES0916B0720",2016-09-08 08:40:00,"Normal Sample",2016-09-08
"542","Aquatic Ecology","ES0916B0073","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES0916B0721",2016-09-08 09:00:00,"Normal Sample",2016-09-08
"543","Aquatic Ecology","ES0916B0073","A0D82120386","Toe Drain at STTD","YB - Fall Study","ES0916B0725",2016-09-08 09:40:00,"Normal Sample",2016-09-08
"544","Aquatic Ecology","ES0916B0073","A0033300","Davis Wastewater","YB - Fall Study","ES0916B0722",2016-09-08 10:20:00,"Normal Sample",2016-09-08
"545","Aquatic Ecology","ES0916B0073","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES0916B0731",2016-09-08 10:50:00,"Replicate, Specific Analyte(s)",2016-09-08
"546","Aquatic Ecology","ES0916B0073","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES0916B0723",2016-09-08 10:50:00,"Normal Sample",2016-09-08
"547","Aquatic Ecology","ES0916B0073","B9D81651399","BL5 -Below Toe Drain","YB - Fall Study","ES0916B0726",2016-09-08 10:50:00,"Normal Sample",2016-09-08
"548","Aquatic Ecology","ES0916B0073","B9D81450411","Liberty at S End","YB - Fall Study","ES0916B0727",2016-09-08 11:10:00,"Normal Sample",2016-09-08
"549","Aquatic Ecology","ES0916B0073","B9D81281402","RYI - Cache Slough","YB - Fall Study","ES0916B0728",2016-09-08 11:25:00,"Normal Sample",2016-09-08
"550","Aquatic Ecology","ES0916B0073","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0916B0724",2016-09-08 11:30:00,"Normal Sample",2016-09-08
"551","Aquatic Ecology","ES0916B0073","B9D81040386","SRV - Vieira's","YB - Fall Study","ES0916B0729",2016-09-08 11:45:00,"Normal Sample",2016-09-08
"552","Aquatic Ecology","ES0916B0073","B9D80960412","RVB - Rio Vista","YB - Fall Study","ES0916B0730",2016-09-08 12:00:00,"Normal Sample",2016-09-08
"553","Aquatic Ecology","ES0916B0074","A1030000","Woodland Wasetwater","YB - Fall Study","ES0916B0735",2016-09-13 10:52:00,"Normal Sample",2016-09-13
"554","Aquatic Ecology","ES0916B0074","A0033300","Davis Wastewater","YB - Fall Study","ES0916B0737",2016-09-13 11:55:00,"Normal Sample",2016-09-13
"555","Aquatic Ecology","ES0117B0019","A0835502","YWA Midfield","Yolo Bypass 2013","ES0117B0264",2017-01-31 13:20:00,"Replicate Sample",2017-01-31
"556","Aquatic Ecology","ES0117B0019","A0835502","YWA Midfield","Yolo Bypass 2013","ES0117B0261",2017-01-31 13:20:00,"Normal Sample",2017-01-31
"557","Aquatic Ecology","ES0217B0023","A0835502","YWA Midfield","Yolo Bypass 2013","ES0217B0303",2017-02-10 15:50:00,"Normal Sample",2017-02-10
"558","Aquatic Ecology","ES0217B0023","A0835502","YWA Midfield","Yolo Bypass 2013","ES0217B0306",2017-02-10 15:50:00,"Replicate Sample",2017-02-10
"559","Aquatic Ecology","ES0217B0023","A0835502","YWA Midfield","Yolo Bypass 2013","ES0217B0305",2017-02-15 12:45:00,"Normal Sample",2017-02-15
"560","Aquatic Ecology","ES0217B0023","A0835502","YWA Midfield","Yolo Bypass 2013","ES0217B0308",2017-02-15 12:45:00,"Replicate Sample",2017-02-15
"561","Aquatic Ecology","ES0217B0030","A0835502","YWA Midfield","Yolo Bypass 2013","ES0217B0400",2017-02-24 13:30:00,"Normal Sample",2017-02-24
"562","Aquatic Ecology","ES0217B0030","A0835502","YWA Midfield","Yolo Bypass 2013","ES0217B0403",2017-02-24 13:30:00,"Replicate Sample",2017-02-24
"563","Aquatic Ecology","ES0317B0033","A0835502","YWA Midfield","Yolo Bypass 2013","ES0317B0431",2017-03-07 13:30:00,"Replicate Sample",2017-03-07
"564","Aquatic Ecology","ES0317B0033","A0835502","YWA Midfield","Yolo Bypass 2013","ES0317B0429",2017-03-07 13:30:00,"Normal Sample",2017-03-07
"565","Aquatic Ecology","ES0317B0042","A0835502","YWA Midfield","Yolo Bypass 2013","ES0317B0550",2017-03-27 10:00:00,"Normal Sample",2017-03-27
"566","Aquatic Ecology","ES0317B0042","A0835502","YWA Midfield","Yolo Bypass 2013","ES0317B0553",2017-03-27 10:00:00,"Replicate Sample",2017-03-27
"567","Aquatic Ecology","ES0617B0064","A1030000","Woodland Wasetwater","YB - Fall Study","ES0617B0984",2017-06-29 12:00:00,"Normal Sample",2017-06-29
"568","Aquatic Ecology","ES0617B0064","A0033300","Davis Wastewater","YB - Fall Study","ES0617B0986",2017-06-29 13:56:00,"Normal Sample",2017-06-29
"569","Aquatic Ecology","ES0717B0066","A0D84761435","Ridge Cut Slough","YB - Fall Study","ES0717B1005",2017-07-06 08:57:00,"Normal Sample",2017-07-06
"570","Aquatic Ecology","ES0717B0066","A1030000","Woodland Wasetwater","YB - Fall Study","ES0717B1006",2017-07-06 09:30:00,"Normal Sample",2017-07-06
"571","Aquatic Ecology","ES0717B0066","A0D84061386","Toe Drain at Rd. 22","YB - Fall Study","ES0717B1007",2017-07-06 09:51:00,"Normal Sample",2017-07-06
"572","Aquatic Ecology","ES0717B0066","A0033300","Davis Wastewater","YB - Fall Study","ES0717B1008",2017-07-06 10:42:00,"Normal Sample",2017-07-06
"573","Aquatic Ecology","ES0717B0066","A0D83441350","Toe Drain@ I-80","YB - Fall Study","ES0717B1009",2017-07-06 11:01:00,"Normal Sample",2017-07-06
"574","Aquatic Ecology","ES0717B0066","B9D82851352","Toe Drain YB LISBON","YB - Fall Study","ES0717B1010",2017-07-06 11:38:00,"Normal Sample",2017-07-06
"575","Aquatic Ecology","ES0817B0075","A1030000","Woodland Wasetwater","YB - Fall Study","ES0817B1193",2017-08-03 09:40:00,"Normal Sample",2017-08-03
"576","Aquatic Ecology","ES0817B0075","A0033300","Davis Wastewater","YB - Fall Study","ES0817B1195",2017-08-03 11:10:00,"Normal Sample",2017-08-03
"577","Aquatic Ecology","ES0819B0023","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0819B0258",2019-08-05 12:30:00,"Blank; Equipment",2019-08-05
"578","Aquatic Ecology","ES0819B0023c","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0819B0259",2019-08-06 15:00:00,"Blank; Equipment",2019-08-06
"579","Aquatic Ecology","ES0819B0023ca","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0819B0260",2019-08-07 14:00:00,"Blank; Equipment",2019-08-07
"580","Aquatic Ecology","ES0819B0027","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0819B0337",2019-08-19 13:30:00,"Blank; Equipment",2019-08-19
"581","Aquatic Ecology","ES0819B0027aa","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0819B0338",2019-08-20 13:30:00,"Blank; Equipment",2019-08-20
"582","Aquatic Ecology","ES0819B0027a","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0819B0339",2019-08-21 16:00:00,"Blank; Equipment",2019-08-21
"583","Aquatic Ecology","ES0919B0028","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0919B0360",2019-09-03 14:30:00,"Blank; Equipment",2019-09-03
"584","Aquatic Ecology","ES0919B0028a","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0919B0361",2019-09-04 15:00:00,"Blank; Equipment",2019-09-04
"585","Aquatic Ecology","ES0919B0028a","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0919B0362",2019-09-05 12:30:00,"Blank; Equipment",2019-09-05
"586","Aquatic Ecology","ES0919B0029","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0919B0383",2019-09-16 12:00:00,"Blank; Equipment",2019-09-16
"587","Aquatic Ecology","ES0919B0029a","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0919B0384",2019-09-17 12:30:00,"Blank; Equipment",2019-09-17
"588","Aquatic Ecology","ES0919B0029aa","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES0919B0385",2019-09-18 13:30:00,"Blank; Equipment",2019-09-18
"589","Aquatic Ecology","ES1019B0031","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES1019B0417",2019-09-30 12:30:00,"Blank; Equipment",2019-09-30
"590","Aquatic Ecology","ES1019B0031a","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES1019B0418",2019-10-01 14:00:00,"Blank; Equipment",2019-10-01
"591","Aquatic Ecology","ES1019B0031aa","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES1019B0419",2019-10-02 14:30:00,"Blank; Equipment",2019-10-02
"592","Aquatic Ecology","ES1019B0032","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES1019B0439",2019-10-14 12:30:00,"Blank; Equipment",2019-10-14
"593","Aquatic Ecology","ES1019B0032a","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES1019B0440",2019-10-15 15:00:00,"Blank; Equipment",2019-10-15
"594","Aquatic Ecology","ES1019B0032aa","Blank; Equipment","Blank; Equipment"," North Delta Flow Action","ES1019B0441",2019-10-16 14:30:00,"Blank; Equipment",2019-10-16
